,Erro y=0.00,Erro y=0.01,Erro y=0.02,Erro y=0.03,Erro y=0.04,Erro y=0.05,Erro y=0.06,Erro y=0.07,Erro y=0.08,Erro y=0.09,Erro y=0.10,Erro y=0.11,Erro y=0.12,Erro y=0.13,Erro y=0.14,Erro y=0.15,Erro y=0.16,Erro y=0.17,Erro y=0.18,Erro y=0.19,Erro y=0.20,Erro y=0.21,Erro y=0.22,Erro y=0.23,Erro y=0.24,Erro y=0.25,Erro y=0.26,Erro y=0.27,Erro y=0.28,Erro y=0.29,Erro y=0.30,Erro y=0.31,Erro y=0.32,Erro y=0.33,Erro y=0.34,Erro y=0.35,Erro y=0.36,Erro y=0.37,Erro y=0.38,Erro y=0.39,Erro y=0.40,Erro y=0.41,Erro y=0.42,Erro y=0.43,Erro y=0.44,Erro y=0.45,Erro y=0.46,Erro y=0.47,Erro y=0.48,Erro y=0.49,Erro y=0.50,Erro y=0.50,Erro y=0.51,Erro y=0.52,Erro y=0.53,Erro y=0.54,Erro y=0.55,Erro y=0.56,Erro y=0.57,Erro y=0.58,Erro y=0.59,Erro y=0.60,Erro y=0.61,Erro y=0.62,Erro y=0.63,Erro y=0.64,Erro y=0.65,Erro y=0.66,Erro y=0.67,Erro y=0.68,Erro y=0.69,Erro y=0.70,Erro y=0.71,Erro y=0.72,Erro y=0.73,Erro y=0.74,Erro y=0.75,Erro y=0.76,Erro y=0.77,Erro y=0.78,Erro y=0.79,Erro y=0.80,Erro y=0.81,Erro y=0.82,Erro y=0.83,Erro y=0.84,Erro y=0.85,Erro y=0.86,Erro y=0.87,Erro y=0.88,Erro y=0.89,Erro y=0.90,Erro y=0.91,Erro y=0.92,Erro y=0.93,Erro y=0.94,Erro y=0.95,Erro y=0.96,Erro y=0.97,Erro y=0.98,Erro y=0.99
x=0.26,0.2570805518921551,13.280747028915357,12.890973078781878,12.514296037802593,12.150603712428907,11.799754763347556,11.46158070205876,11.13588831202664,10.822462390239663,10.521068700747021,10.231457034717952,9.953364280466912,9.686517419998523,9.430636384178175,9.1854367150095,8.950631999382923,8.725936053100181,8.511064846392598,8.305738172267326,8.109681066815883,7.922624996257438,7.744308829225462,7.57447961495214,7.412893188880112,7.259314627138261,7.113518570525015,6.97528943737518,6.84442154312732,6.720719142700852,6.603996410041715,6.494077367478758,6.390795775902104,6.293994995261557,6.203527823505929,6.1192563208495425,6.041051625160187,5.968793763307071,5.902371462479635,5.841681964777186,5.786630847763861,5.7371318531718485,5.693106725506498,5.654485061949457,5.621204174660507,5.593208966336002,5.570451819684082,5.552892501316555,5.540498080428252,5.533242862530775,5.531108338424033,5.534083148520744,5.542163062582155,5.555350974873585,5.573656914702178,5.597098072252877,5.625698839588506,5.659490866622031,5.698513131799979,5.742812027151108,5.792441457249466,5.847462951510826,5.9079457890806655,5.973967135374289,6.045612189088468,6.1229743382118835,6.2061553232102264,6.295265405142647,6.390423535969788,6.491757527730561,6.599404216585899,6.713509616943905,6.834229059985471,6.961727309897555,7.0961786499925354,7.237766929651703,7.38668556169237,7.543137458345973,7.707334892587507,7.879499270131648,8.059860796086594,8.248658019137434,8.44613723534967,8.652551733403994,8.868160863488118,9.093228913397697,9.328023777867777,9.57281541099716,9.827874057041132,10.093468261970637,10.369862677062049,10.657315676273438,10.956076820966405,11.266384218100894,11.588461830568813,11.922516809819324,12.26873693017651,12.627288210022058,12.99831280618333,13.381927263599005,13.77822119227856,0.13890121498118538
x=0.27,0.26673143668883115,13.501884186631042,13.112714896231083,12.736310713529745,12.37256792725274,12.021356881626712,11.682523623569812,11.35589191184661,11.041265507458732,10.738430660099413,10.447158706477746,10.16720870188211,9.898330015369805,9.640264830203991,9.392750503427017,9.155521750750431,8.928312634476152,8.710858342410368,8.502896754391639,8.304169800020649,8.114424616490371,7.933414519210524,7.760899800395325,7.5966483721604,7.440436271175317,7.2920480417501725,7.151277013580791,7.017925489392273,6.891804856530514,6.772735635254788,6.660547475155992,6.555079109819003,6.456178278601294,6.3637016232374055,6.277514565914058,6.19749117449982,6.1235140197567794,6.055474028606451,5.993270336862604,5.936810144272048,5.886008574213269,5.840788539983253,5.801080619246928,5.76682293792352,5.737961064532143,5.714447915808558,5.6962436742296365,5.683315717936119,5.675638563422506,5.67319382126047,5.675970165034846,5.683963313594797,5.697176026653479,5.715618113703781,5.739306456151796,5.768265042500396,5.802525016338518,5.842124736804338,5.887109851088043,5.937533378418438,5.993455804832492,6.054945187853257,6.122077269993991,6.194935599759047,6.273611658518904,6.35820499129108,6.448823339053753,6.54558276974791,6.648607804579957,6.758031535614132,6.873995729937926,6.996650914891141,7.126156437970646,7.262680494062585,7.406400111622353,7.557501088338022,7.716177865703351,7.88263333083248,8.057078532825578,8.239732300115971,8.430820744587534,8.63057663795954,8.839238646128475,9.057050407984548,9.284259446847265,9.521115905254941,9.76787109754857,10.024775879627681,10.29207884148202,10.570024335583911,10.85885036280822,11.158786346925751,11.470050838423793,11.792849197807119,12.127371316847599,12.473789442615047,12.832256172670728,13.202902689783476,13.585837300417454,13.981144332871871,0.14411561029049721
x=0.28,0.27635564856411376,13.71012441390109,13.321634415981102,12.94560488923558,12.581939390142512,12.23051829946861,11.891200190585236,11.563823507356284,11.24820848853088,10.944159271310243,10.651466106567455,10.369907621561955,10.09925307215293,9.839264534613303,9.589698996318749,9.350310314064581,9.12085101792201,8.901073946926205,8.690733710198762,8.489587973199859,8.29739857365149,8.113932475330612,7.938962570514438,7.772268343515967,7.613636408634867,7.462860936122729,7.319743979566907,7.184095717560578,7.055734621755588,6.934487562477336,6.8201898620863695,6.712685305252625,6.6118261143046135,6.517472896854227,6.429494571996545,6.347768280553754,6.272179284078233,6.202620856652978,6.138994172926427,6.0812081952892365,6.029179562637979,5.982832482769215,5.942098630100952,5.9069170501211365,5.877234071708493,5.853003228254273,5.834185188328653,5.820747696478105,5.812665524604972,5.809920434263713,5.812501150105775,5.820403344612838,5.833629634173063,5.852189586473051,5.876099739096552,5.905383629135812,5.940071833529735,5.980202019741084,6.025819006269108,6.076974832360567,6.133728836126947,6.196147740094475,6.2643057430016755,6.338284616412109,6.418173804422248,6.504070524411332,6.596079866396388,6.694314888116512,6.798896702471934,6.909954553381938,7.027625875499861,7.15205633253355,7.2833998281698,7.421818482799114,7.567482568396463,7.7205703930548975,7.881268125821312,8.049769551687186,8.226275745893133,8.410994656180588,8.604140581346059,8.805933534517624,9.016598480086211,9.236364434302345,9.46546342131145,9.704129278961116,9.952596312166664,10.211097796026449,10.479864336241024,10.759122100641404,11.049090942606561,11.349982444574946,11.661997917337276,11.985326397836847,12.32014269421079,12.666605531152674,13.024855850756898,13.395015323313814,13.777185118739217,14.171444982378121,0.14931559415887594
x=0.29,0.28595222510483553,13.905774716381297,13.518034360975822,13.14247402602206,12.779003531761228,12.427511927374319,12.087868634987561,11.759924859360382,11.443515213610729,11.138459507415561,10.84456464328428,10.561626568420104,10.289432233855477,10.027761518368655,9.77638908153557,9.535086117562066,9.303621988782801,9.081765724520809,8.869287377109101,8.665959232123765,8.471556874201413,8.285860113218833,8.108653778157617,7.939728387753253,7.7788807081452775,7.625914208316986,7.480639424250307,7.342874242525666,7.212444113656989,7.089182204844217,6.972929501112192,6.863534863034566,6.760855048452836,6.664754704822068,6.575106338066254,6.4917902631215005,6.41469454069222,6.3437149041490795,6.278754679958228,6.219724704549086,6.166543240099624,6.119135891340651,6.077435525149646,6.041382194416032,6.010923067408745,5.986012363659124,5.966611297182985,5.952688027701325,5.944217620375081,5.941182014442311,5.943570001032072,5.951377210325215,5.964606108134407,5.983266001881333,6.007373055854662,6.03695031553501,6.072027740669772,6.112642246667905,6.158837753759428,6.210665243223085,6.268182819824618,6.331455779424041,6.400556680499069,6.475565418089699,6.556569298392075,6.643663111914104,6.73694920274774,6.836537531109884,6.942545725853813,7.055099123154391,7.174330787024211,7.300381506726971,7.433399765525198,7.573541674541901,7.720970864845244,7.875858330202964,8.038382212328221,8.208727519887365,8.387085772110153,8.573654557590514,8.768636998858009,8.972241113613373,9.18467906423861,9.406166288400877,9.636920505354073,9.877160594977509,10.127105349731805,10.386972103579375,10.65697524648594,10.937324638304466,11.228223941485505,11.529868897919428,11.842445580975358,12.166128659067244,12.501079711406435,12.847445639535485,13.20535721935464,13.574927837312174,13.956252451035722,14.349406808925194,0.154500646592268
x=0.30,0.29552020666133955,14.089117321882119,13.702193274268039,13.327190409279853,12.964023975376557,12.612590546337435,12.272768983544546,11.94442162711572,11.627395676524758,11.321524717837757,11.026630353525162,10.742523891783943,10.469008055087784,10.205878671852222,9.952926320204245,9.709937898443545,9.476698102489992,9.252990796113446,9.038600264804883,8.833312348617586,8.636915453101013,8.44920144054408,8.269966406159666,8.099011345630618,7.936142721670697,7.781172938013078,7.633920729606441,7.494211477854524,7.361877459550767,7.236758037799676,7.118699802734335,7.0075566692798015,6.903189938610471,6.8054683293337135,6.714267983822618,6.629472454533181,6.5509726745849495,6.478666916366828,6.412460741453504,6.3522669446852476,6.298005494873295,6.249603474243758,6.206995018421914,6.170121258483405,6.138930266355522,6.1133770046373055,6.093423281717883,6.079037712905014,6.070195688126728,6.06687934663504,6.069077559018747,6.076785916719303,6.09000672913673,6.108749028308463,6.133028581040292,6.162867908262096,6.198296311269201,6.2393499043899885,6.286071653488856,6.338511419567966,6.396726006568234,6.460779212286711,6.530741881120803,6.6066919571166345,6.688714535536337,6.776901910864593,6.871353618846121,6.972176469781366,7.079484569906952,7.193399327251067,7.314049437884412,7.441570847989391,7.576106686651493,7.717807163748805,7.866829426793745,8.023337370086756,8.187501389101573,8.35949807266957,8.539509825307562,8.727724411987369,8.924334417831242,9.129536615695848,9.343531235441981,9.56652112994168,9.798710834606679,10.040305519478366,10.29150983572657,10.55252666175886,10.823555758003005,11.104792343702494,11.396425613614365,11.698637217117218,12.011599726665898,12.335475126463992,12.67041335533292,13.016550939705525,13.374009753163477,13.742895937745612,14.123299019260646,14.51529124406232,0.15967024908975094
x=0.31,0.3050586364434435,14.260412356583597,13.874368092114686,13.500005553339378,13.137244717201437,12.785988719984738,12.446124671382464,12.117524666438136,11.800046963931889,11.493537296693068,11.19783027801628,10.91275086872669,10.638115871257856,10.373735420076095,10.119414441580343,9.874954060898059,9.640152937485036,9.41480851586646,9.19871818202886,8.991680319746713,8.793495264415967,8.603966154729147,8.42289968475945,8.250106760750171,8.085403068173903,7.928609555489622,7.779552841544254,7.638065553800166,7.503986604577871,7.377161412336766,7.257442074721527,7.1446874997168655,7.0387635008109655,6.939542861594052,6.846905374733394,6.760737859785181,6.68093416383814,6.607395148541569,6.540028666656306,6.478749530884205,6.423479477380758,6.374147126036678,6.33068793932618,6.293044181260847,6.261164877755929,6.2350057795081915,6.2145293282985445,6.19970462746552,6.190507417144809,6.186920054732473,6.188931500902632,6.196537311391501,6.209739634646228,6.228547215326235,6.252975403534409,6.283046169542755,6.318788123659667,6.360236540761249,6.407433388874243,6.460427361051448,6.5192739096182235,6.58403528168953,6.654780554657652,6.731585670129502,6.814533464547023,6.903713694452947,6.999223054066221,7.101165182505896,7.209650657650443,7.324796973242656,7.446728495452733,7.575576394699282,7.711478548108481,7.854579407577267,8.005029828012445,8.162986849964007,8.328613430582285,8.502078116634515,8.683554653251928,8.873221522183927,9.071261403654878,9.277860556499263,9.493208112139364,9.717495279211718,9.950914457282117,10.193658260139715,10.445918451636835,10.707884799924534,10.97974385917607,11.2616776914047,11.55386254464122,11.856467507371152,12.16965316253415,12.493570267323975,12.828358487246328,13.17414521415285,13.531044498062283,13.899156121353462,14.278564841301225,14.669339822958788,0.16482388469538306
x=0.32,0.31456656061611776,14.419900160020148,14.034796376170377,13.661152297851313,13.298892041051596,12.94792449067876,12.60814399298356,12.27943121973577,11.96165417889537,11.654669343824258,11.358322871760496,11.072451882263415,10.796885767485147,10.53144750822508,10.275954972539603,10.030222176964637,9.794060493930484,9.567279792504486,9.349689503019976,9.141099599315988,8.941321495135915,8.750168853666779,8.567458311226758,8.393010117733422,8.226648697833197,8.068203137480294,7.917507601362381,7.774401686926664,7.638730720907827,7.510346004240506,7.389105011091843,7.274871547507256,7.167515874853503,7.066914802890861,6.972951756929908,6.885516823143221,6.80450677571929,6.729825089174222,6.6613819387816635,6.5990941917473105,6.542885391442948,6.492685736727918,6.448432058122519,6.410067792357696,6.377542956607153,6.350814123509779,6.329844397910433,6.314603396083169,6.305067228051004,6.301218483477837,6.303046221479121,6.310545964575625,6.323719696897448,6.342575866630523,6.367129392583406,6.397401674635689,6.433420607708829,6.475220598773361,6.5228425862712,6.576334061185911,6.635749088835367,6.70114833028826,6.772599062116391,6.850175192987446,6.933957275376153,7.024032510425045,7.1204947437189015,7.223444449449971,7.332988700145892,7.449241118811542,7.57232181000453,7.702357266027707,7.839480244090279,7.983829609972756,8.135550143445101,8.294792300450078,8.461711926896722,8.636469918837909,8.819231823860273,9.010167378727376,9.209449978722173,9.4172560747691,9.633764495313477,9.859155691127611,10.093610902721665,10.33731125187534,10.590436760968688,10.853165306251741,11.125671513902546,11.408125610601825,11.7006922432904,12.003529285632803,12.316786651323206,12.64060513655549,12.975115315551562,13.320436513824706,13.676675883699808,14.043927605420086,14.422272234902366,14.811776215899776,0.1699610380498984
x=0.33,0.32404302839486837,14.567803296369657,14.183698257801105,13.810846641806451,13.449176204152081,13.098600886132376,12.759021406566688,12.430326003465986,12.112391304943705,11.805083306604658,11.508258431369079,11.221764647441953,10.945442620821737,10.6791268802125,10.42264697428611,10.175828603751704,9.938494713450245,9.710466532540108,9.491564553638648,9.28160944442682,9.080422887631185,8.8878283474198,8.703651762060701,8.527722164188248,8.35987223121483,8.199938769334205,8.047763135217604,7.903191599936981,7.7660756598954475,7.636272299635955,7.513644211366835,7.3980599759145065,7.289394209614328,7.1875276814008195,7.092347404076026,7.00374670343359,6.921625268607453,6.84588918670671,6.776450964498246,6.7132295396111346,6.6561502834643,6.605144997863351,6.560151906974664,6.521115646164812,6.487987248990525,6.460724133437694,6.439290088336174,6.423655260718669,6.4137961447450484,6.409695572676462,6.411342708254537,6.4187330427177685,6.431868393568404,6.450756906086327,6.4754130574700985,6.505857663367322,6.542117886435017,6.584227246444054,6.632225631307903,6.686159308273327,6.746080934357772,6.812049564953295,6.884130659338825,6.9623960816504145,7.046924095651957,7.137799351426875,7.235112861874444,7.338961966644422,7.449450280882308,7.566687625888517,7.690789938522739,7.8218791559164895,7.960083071800879,8.105535160523937,8.258374364635818,8.418744841777224,8.586795666535261,8.762680482953616,8.946557103524583,9.138587050775003,9.338935038014178,9.547768386465092,9.765256376876287,9.991569534829358,10.226878850329765,10.471354933897754,10.725167113250409,10.988482476755818,11.261464872097394,11.544273870939334,11.837063712740385,12.139982243107836,12.45316986408811,12.776758515412766,13.110870706820624,13.455618622028435,13.811103314620789,14.177414015008232,14.554627565643331,14.942807998925845,0.17508119544224246
x=0.34,0.3334870921408144,14.70432830877243,14.321278137836405,13.949289353114475,13.588292925071155,13.238207259577473,12.8989387065409,12.570382199488053,12.25242200948155,11.944932594728861,11.647779526046088,11.360820467957385,11.083906195576708,10.816881628431194,10.55958686391835,10.31185819500472,10.073529098934213,9.844431185991612,9.624395099649655,9.413251361624248,9.210831157403264,9.016967059650423,8.831493688489262,8.654248309030299,8.485071367618515,8.323806969160016,8.170303298554181,8.024412989734035,7.8859934461280465,7.754907116526449,7.631021730389397,7.514210496595664,7.404352269519989,7.301331686162595,7.205039277851533,7.115371559810178,7.032231101639222,6.955526581512999,6.885172826640816,6.821090842299799,6.763207831510205,6.711457207199508,6.6657785984891,6.626117852538248,6.592427033193349,6.564664417516754,6.542794491107345,6.526787942973618,6.51662166057822,6.512278725538996,6.513748410344525,6.521026176319858,6.534113672959726,6.553018738629673,6.577755402519157,6.608343887613132,6.644810614327932,6.687188204332697,6.73551548394684,6.789837486366475,6.850205451826661,6.9166768246509065,6.989315245973796,7.068190540746157,7.153378697444905,7.244961838711896,7.343028180938509,7.447671980597316,7.5589934649014205,7.677098744149615,7.802099702896653,7.9341138668787545,8.073264242433725,8.219679124992274,8.373491873094977,8.534840644321527,8.703868089522047,8.880721001832436,9.065549917156249,9.258508663125573,9.459753854032833,9.669444329873965,9.887740538477622,10.114803860726498,10.350795880111203,10.59587759928945,10.850208607938288,11.113946207954802,11.387244503935666,11.67025346878641,11.963117996199294,12.265976953501632,12.578962249911951,12.902197936441391,13.235799354437143,13.57987234998972,13.93451257104357,14.299804863016956,14.67582277704738,15.062628202668266,0.1801838448609428
x=0.35,0.3428978074554514,14.82966725488371,14.447726177366658,14.076667385213065,13.71642469990207,13.366920483437553,13.028066077417733,12.699762357152625,12.381900387229006,12.074362163176229,11.777021422789053,11.48974451021042,11.212391276026942,10.94481599731127,10.686868302666632,10.438394088786552,10.199236416731258,9.969236377940907,9.748233921863365,9.536068638894813,9.332580494053605,9.137610508387176,8.951001386518463,8.7725980899566,8.602248356821432,8.439803169467112,8.28511717214752,8.138049041360585,7.998461811858308,7.866223161533411,7.741205658511353,7.623286973806934,7.512350062864571,7.408283319206461,7.3109807032765195,7.22034184940203,7.1362721536089895,7.058682844829247,6.987491041833994,6.922619798024107,6.863998136006832,6.811561073693115,6.76524964346246,6.7250109057632175,6.690797958346895,6.662569942174626,6.640292044882689,6.623935502550906,6.613477600382264,6.608901672772968,6.6101971031284865,6.617359323661461,6.630389815290739,6.649296107645626,6.674091779064671,6.704796456362453,6.741435814019873,6.784041572331961,6.832651493921191,6.887309377892746,6.948065050770139,7.014974353204483,7.088099121298003,7.1675071612219545,7.253272215641326,7.34547392028405,7.444197748812505,7.5495349439716515,7.661582432804233,7.780442723542699,7.9062237816151555,8.039038882044538,8.17900643538438,8.326249784229772,8.480896967279365,8.643080447915645,8.812936804329823,8.990606378359715,9.176232880449103,9.369962948491544,9.571945658805623,9.782331988115496,10.00127422619117,10.228925339743363,10.465438289267606,10.710965301783935,10.965657103803927,11.229662120347523,11.503125647386918,11.786189006660784,12.078988693314365,12.381655528204702,12.694313827885068,13.017080606164882,13.350064821652575,13.693366685760196,14.047077045228509,14.411276852292508,14.786036734150532,15.171416671458152,0.1852684760453098
x=0.36,0.35227423327508994,14.943999055089355,14.563219609018441,14.1931551269464,13.833741968774522,13.48490601375526,13.146563041244715,12.818619212955197,12.500971645514799,12.193509060634154,11.896112499185286,11.608656085014946,11.331007824319677,11.063030426851869,10.804582136038633,10.555517556200952,10.31568846637818,10.084944611713077,9.863134464862116,9.650105951400917,9.44570713464349,9.24978685664557,9.062195333388786,8.8827847032253,8.711409528594027,8.547927251798523,8.392198606268469,8.244087985221153,8.103463770008837,7.970198620696889,7.844169731580493,7.725259054430006,7.613353492269976,7.508345066458012,7.41013105974839,7.318614137911829,7.233702452346115,7.1553097259594285,7.083355324445528,7.017764314902058,6.958467513574261,6.905401524338772,6.858508769378508,6.817737513340895,6.783041882118961,6.754381877248588,6.731723386775097,6.715038193308643,6.704303979859651,6.69950433392238,6.7006287501554995,6.707672631892955,6.720637291604689,6.7395299503147355,6.764363735872121,6.795157679857424,6.831936712793407,6.874731657211214,6.923579218003072,6.978521969367976,7.039608337527383,7.10689257825365,7.1804347481142345,7.260300668190014,7.346561878877067,7.439295584228475,7.538584584138363,7.6445171925161155,7.757187139447701,7.876693455197109,8.003140333768714,8.13663697363679,8.27729739315828,8.42524021812755,8.580588438916218,8.743469134678012,8.91401316219898,9.09235480714935,9.27863139575731,9.472982865288893,9.675551292192734,9.886480377363506,10.105914888698535,10.334000061971384,10.570880962019931,10.81670180733474,11.071605262318517,11.335731702741706,11.60921846120744,11.892199060715267,12.184802445624047,12.487152220400167,12.799365907433847,13.121554235850095,13.453820473572305,13.796259814865335,14.148958835155204,14.511995024077075,14.885436406446832,15.269341259213242,0.19033458053646207
x=0.37,0.361615431964962,15.047490679389185,14.667923893164465,14.298915507683411,13.940404151412542,13.592318840285058,13.254579309346123,12.92709643433385,12.609772733933067,12.302502942138231,12.005174639265789,11.717668929670904,11.439861154132739,11.171621625142423,10.912816373908734,10.663307898731604,10.422955905419483,10.191618031581525,9.969150547850408,9.755409030334025,9.550248999809698,9.353526524327304,9.165098782951427,8.984824589328863,8.812564874606467,8.648183129941337,8.491545809441973,8.342522694860984,8.200987223734991,8.066816782946274,7.939892969874229,7.820101823424352,7.707334027279824,7.601485087726216,7.502455488363263,7.410150823948108,7.324481915519306,7.2453649088372165,7.17272135804954,7.106478296355366,7.0465682953011335,6.992929514199937,6.945505741024173,6.904246425982084,6.8691067088524855,6.840047441019468,6.817035203020622,6.80004231829815,6.789046863722104,6.784032677338407,6.784989363680846,6.791912296875167,6.80480262165406,6.823667252293573,6.8485188693733114,6.879375914154308,6.916262580258553,6.959208802222537,7.008250240382939,7.063428261435608,7.124789913888676,7.192387897507073,7.266280525719017,7.346531679825495,7.433210753722422,7.526392587712889,7.6261573898557815,7.732590643169106,7.8457829968844335,7.965830139837021,8.092832653978391,8.226895845920016,8.368129554364423,8.516647931260552,8.672569194541499,8.83601535037366,9.00711188297588,9.185987410265016,9.37277330386007,9.567603272339168,9.770612907100212,9.981939190732534,10.201719968466136,10.430093384026499,10.667197282080677,10.913168580403761,11.1681426159055,11.43225246971155,11.705628277560066,11.988396532814463,12.280679390363026,12.582593980527301,12.894251742783688,13.215757789567503,13.547210310630412,13.88870002832484,14.240309713766607,14.602113773070075,14.974177911765182,15.356558884118096,0.19538165172817237
x=0.38,0.3709204694129827,15.140298194575688,14.761993739486366,14.39410097614419,14.036560567643788,13.689304335137638,13.352255547961999,13.025329293809223,12.708432921239334,12.401466545698765,12.10432360941135,11.81689148503407,11.53905211281867,11.270682661166234,11.011656200869695,10.761842383965599,10.52110811891337,10.289318234738799,10.06633612777113,9.852024385627345,9.646245384114907,9.44886185370461,9.259737413144329,9.078737068624392,8.905727677655046,8.74057837747023,8.583160978327948,8.43335032253841,8.291024610421932,8.156065694686117,8.028359344924166,7.907795484082506,7.794268398834401,7.687676925836481,7.587924615844324,7.494919877629793,7.408576103582835,7.328811778800174,7.255550575367746,7.188721433437144,7.1282586305823585,7.074101840804564,7.026196184431979,6.984492270040428,6.948946229399844,6.9195197463329245,6.896180080255586,6.878900085054576,6.867658223845764,6.862438580047495,6.863230865095819,6.870030423023018,6.882838232016335,6.901660902970269,6.926510674942243,6.957405407317744,6.994368568386415,7.037429219924766,7.086621997273707,7.141987084289988,7.203570182439397,7.271422473186847,7.345600572724059,7.42616647796056,7.513187502588739,7.606736201920276,7.706890285081053,7.8137325130470465,7.92735058090742,8.047836982656504,8.17528885674792,8.309807810596135,8.451499722189062,8.600474516985837,8.756845918323496,8.920731169651802,9.092250727064835,9.271527920808216,9.458688584719198,9.653860652909945,9.857173723436757,10.068758589213349,10.28874673702471,10.517269816177338,10.754459079074477,11.00044479682063,11.255355653821006,11.51931812622768,11.792455849966947,12.074888984930507,12.366733582689823,12.668100965760159,12.97909712695839,13.299822157729036,13.630369714422125,13.970826531367551,14.321271989186382,14.6817777461038,15.052407439089889,15.43321646047392,0.20040918491752735
x=0.39,0.3801884151231614,15.222567689780261,14.845574011010736,14.478854368515522,14.12235125640787,13.775999011116642,13.439724066279087,13.113445279211577,12.797074322511115,12.490516133364775,12.19366941242678,11.906427163672184,11.628677266447664,11.360303070997755,11.101184009022795,10.851196211290734,10.610213124941577,10.378106123852678,10.154745106236593,9.939999074486654,9.733736693136493,9.535826821631924,9.34613901940551,9.164544021479239,8.990914183487464,8.82512389560398,8.667049965370332,8.516571969857425,8.373572577951949,8.237937843847067,8.109557473039601,7.988325062299386,7.874138315188161,7.766899234771623,7.666514295196175,7.572894593797627,7.485955985378313,7.405619200237256,7.331809947469203,7.264459004967163,7.203502297472148,7.148880963916464,7.10054141520504,7.058435383474861,7.022519963766914,6.992757648939226,6.96911635854418,6.95156946228894,6.9400957985946405,6.934679688668039,6.93531094639866,6.941984884294773,6.9547023155725505,6.973469552414371,6.998298400313873,7.029206148326859,7.0662155549482915,7.109354829235909,7.158657606700583,7.214162919382257,7.2759151594282025,7.343964035387847,7.4183645203359925,7.499176790834544,7.586466155643163,7.680302972992723,7.780762555144022,7.887925058870047,8.00187536042592,8.122702913509581,8.250501588672098,8.385369492613478,8.527408765802603,8.676725356893769,8.833428772482936,8.997631800859663,9.169450208572314,9.349002408839576,9.536409101116293,9.731792881460217,9.935277823751745,10.146989032292195,10.367052166846571,10.59559294180055,10.832736601760631,11.07860737663089,11.333327919933664,11.597018734885966,11.8697975934751,12.151778954468785,12.44307338691782,12.743787006231692,13.054020930298107,13.373870763347407,13.703426115306085,14.042770164220874,14.391979268953778,14.751122638746763,15.120262065440505,15.499451723122812,0.20541667735539765
x=0.40,0.3894183423086505,15.29443609555175,14.918800525028722,14.553309679042039,14.197907704828173,13.852531199381813,13.517109434351806,13.191564645257584,12.875812379603316,12.569761897618402,12.27331661871166,11.986374606302315,11.70882908348176,11.440568971955063,11.18147944689223,10.931442500661165,10.690337508889286,10.458041792878674,10.23443117304957,10.019380508781063,9.812764220728921,9.614456792406127,9.424333248492902,9.242269607984438,9.06814331087548,8.901833617613569,8.743221981023169,8.59219239080931,8.448631691092926,8.312429871712988,8.183480334256682,8.061680133953269,7.946930198694513,7.839135526530739,7.738205363041505,7.6440533599991225,7.556597716736558,7.475761305603078,7.40147178284537,7.3336616861923805,7.272268520351747,7.217234831547049,7.168508272140559,7.126041656297078,7.089793007552795,7.059725599059457,7.035807987179709,7.018014039014721,7.006322954350458,7.000719282414663,7.001192933742582,7.007739187355952,7.020358693366677,7.039057471023506,7.063846902127328,7.094743719647644,7.131769991279889,7.174953097589804,7.22432570429781,7.279925728162677,7.341796295830555,7.409985694922749,7.484547316544305,7.565539588306072,7.65302589686705,7.747074498922418,7.84775841948772,7.955155336263391,8.069347448808486,8.190421331211125,8.318467766919163,8.453581564391602,8.595861352253339,8.745409352687444,8.902331131884875,9.066735326496016,9.238733345196415,9.418439044694626,9.605968379777105,9.801439027306394,10.004969984465838,10.216681141976816,10.436692833500809,10.665125362974035,10.902098512199158,11.147731031626941,11.402140117886324,11.665440882247687,11.937745814811322,12.219164249778478,12.509801837662026,12.809760030702506,13.119135588048504,13.43802010741518,13.766499589932058,14.104654044716336,14.452557139352935,14.810275901926676,15.177870479543234,15.555393957409184,0.21040362829671244
